,Date,Time,Header,Info,Length,Header,PayLoad
340,2021 Apr 14,04:46:30.495, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1080
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1080|40|36| 4|28| 0| 0|1774| 198|1972|33|1203| 10.00|","112
","  70 00 88 B8 70 16 4C 38 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 80 43 00 10 01 00 00 0000 00 00 00 00 00 00 00 38 04 00 0028 00 00 00 24 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 00EE 06 00 00 00 00 00 00 C6 00 00 0000 00 00 00 B4 07 00 00 00 00 00 0021 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
341,2021 Apr 14,04:46:30.495, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 320
TB ReTx Bytes= 0
Num MCS= 32
Num PRB= 20
PHR= 62
Total Power= 0
Num New TX TB= 5
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 5
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 D8 16 4C 38 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 40 01 00 0000 00 00 00 00 00 00 00 00 00 00 0020 00 00 00 00 00 00 00 14 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 05 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 05 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
342,2021 Apr 14,04:46:30.500, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1090
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1090|40|36| 4|28| 0| 0|1774| 198|1972|33|1203| 10.00|","112
","  70 00 88 B8 91 16 50 38 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 20 44 00 10 01 00 00 0000 00 00 00 00 00 00 00 42 04 00 0028 00 00 00 24 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 00EE 06 00 00 00 00 00 00 C6 00 00 0000 00 00 00 B4 07 00 00 00 00 00 0021 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
343,2021 Apr 14,04:46:30.500, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 320
TB ReTx Bytes= 0
Num MCS= 32
Num PRB= 20
PHR= 62
Total Power= 0
Num New TX TB= 5
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 5
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 FB 16 50 38 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 40 01 00 0000 00 00 00 00 00 00 00 00 00 00 0020 00 00 00 00 00 00 00 14 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 05 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 05 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
344,2021 Apr 14,04:46:30.502, 0xB896  NR5G MAC UCI Payload Information,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 0
Log Fields Change BMask= 0x0
Num Records= 3
Records
 
 | | ||Channel Info |
 | |  || Num |Num ||
 | |  || |Num |Num |CSF |CSF ||
 | |System Time|Num ||Carrier|Start |Num|HARQ|SR|P1|P2|HARQ||CSI P1|CSI P2|
 |#|Slot|Numerology|Frame|Channels|Channel |ID |Symbol|Symbols|Bits|Bits|Bits|Bits|Payload |SR Payload|Payload |Payload |
 
 |0|18| 30kHz| 1021| 1|PUCCH_FMT0|0|12|1| 0| 1| 0| 0|| 1
 |1|18| 30kHz| 1023| 1|PUCCH_FMT0|0|12|1| 1| 0| 0| 0| 1|
 |2| 9| 30kHz|7| 1|PUCCH_FMT0|0|12|1| 1| 0| 0| 0| 1|","100
","  64 00 96 B8 A7 89 51 38 C9 97 F2 00 
 ", 00 00 02 00 00 00 00 00 00 00 00 0000 00 00 03 12 01 FD 03 01 00 00 0000 0E 40 00 00 00 00 00 00 01 00 0001 00 00 00 12 01 FF 03 01 00 00 0000 8E 00 00 00 00 00 00 01 00 00 0001 00 00 00 09 01 07 00 11 01 F5 0300 8E 00 00 00 00 40 00 01 00 00 0001 00 00 00 
345,2021 Apr 14,04:46:30.503, 0xB883  NR5G MAC UL Physical Channel Schedule Report,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 11
Log Fields Change BMask = 0x0
Num Records= 1
Records
 
 | | | |Carriers|
 | | | | || || |PUCCH Data | ||
 | | | | || ||PUSCH Data | |Per PUCCH Data |SRS Data ||
 | | | | || | || | || | | | | | | Num |Num |Num | || | | | | | ||  ||  ||Num Num  | | | || |Per SRS Data|PRACH Data|
 | | | | || |Dual |DMRS| | || | |DMRS |Antenna| | |DMRS |BetaCode||CSF |CSF |HARQ| |K | | |DMRS |SRS||Freq|Tx|TPC|TPC||DataRB |DMRS|| |Is|  ||HARQ|Num ||UCI |Num |Spatial |Antenna| |Time | |DFT |DFT|Is  || || |Spatial |Antenna|Spatial |SRS| ||ZC|
 | |System Time|Num|Carrier|| |Pol |Is Second |Start |Num|HARQAdd |RB | |RA|Mapping|TB Size|Config |Switch | |RV |PTRS |Offset||BWP |Rate||P1|P2|ACK |Transform|Prime |ZC |Num|Symbol |Res|CB|Hop |Slot|Accum|Accum||Scrambling|DMRS|DMRS|Start||RNTI|CDM |Scrambling||Num|SecondStart |Num|Starting|| |Second|ACK |SR||P1|UCI P2|Relation|Switch | |OCC|I|OCC |OCC|TPC |TPC ||Second |Resource|Resource| |Config|Num|Starting|Num|Relation|Switch |Relation|TPC|Num|Re|Resource|ZC Root |Preamble|Symbol||PRACH |Cyclic|
 |#|Slot|Numerology|Frame|Carrier|ID |RNTI Type |Phychan Bit Mask |Status|Phychan |Symbol|Symbols|ID|MCS |MCS Table |Pos |Start|Num RBs|Type|Type |(bytes)|Type |Indicator|TX Mode|Index|Assoc|Ind |TX Type |Idx |(Q11) |UCI Request Mask|Bits|Bits|Bits|Precoding|Value |Value|CBs|Bitmask|Ind|Size|Flag|Offset|0|1|TPMI|Selection |Ports[0]|Ports[1]|Hop|MOD_TYPE|Value |Groups|Selection |RBG Bitmap|PUCCH|Phychan |PUCCH Format|UCI Request BMask |symbol|Symbols|RB|Num RB|Freq Hopping Flag|Hop RB|Bits|Bits|Reserved|Bits|Bits|Id|Indicator|M0 |Index|DMRS |Length|Index|Accum 0 |Accum 1 |Num SRS |Phychan|Set Id|Id|Res Config Type|Index |Ports|Symbol|Symbols|Type|Indicator|Info|Accum|Hops |Start |Allocation|Seq |Format|Offset|Numerology|Number|Shift |
 
 |0|18| 30kHz|9|1|0|C_RNTI|PUCCH| 0 || | || | | | | | |  || | | | | | || 1| 0| PUCCH_FORMAT_F0|SR_RPT|12|1|31| 1| HOP_MODE_NEITHER|NA| 0| 1| 0| 1| 0| 0|0|0|0|0| 0|0| 0| 0||  || || || || |","60
","  3C 00 83 B8 55 63 52 38 C9 97 F2 00 
 ", 0B 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 12 01 09 00 01 00 00 0000 01 00 00 01 07 41 00 40 1C 1F 0001 F8 0F 08 01 00 00 00 00 00 00 00 
346,2021 Apr 14,04:46:30.503, 0xB89B  NR5G MAC UCI Information,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 2
Log Fields Change BMask= 0x0000
Num Records= 1

| | | |UCI Info |
| | | |Common || ||
| | | || ||  | |Total|HARQ Data | ||
| | | || ||  | |HARQ | |Is |Is||Is |SR Data|CSF Data|
| |System Time|Num||Carrier|Start |Num||Num |Num|Num|ACK|Carrier|HARQ|Bit |Num |CRC|CRC |CRC |PDSCH| |SR |Carrier|Report|
|#|Slot|Numerology|Frame|UCI|Channel |ID |Symbol|Symbols|UCI Request Bitmask |HARQ|SR |CSF|Bits |Id |Id|Offset|Bits|Valid|Late|Status|Valid|SR Id|Request|Id |Id|

|0|18|30 KHZ|9|1|PUCCH_FMT0|0|12|1|SR| 0|1|0|0| |  |0|1| ||","48
","  30 00 9B B8 D4 63 52 38 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 12 01 09 00 01 00 00 0000 0E 02 02 00 88 1C 1E 48 0D 10 00 
347,2021 Apr 14,04:46:30.505, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1100
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1100|40|36| 4|28| 0| 0|1774| 198|1972|33|1203| 10.00|","112
","  70 00 88 B8 55 16 54 38 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 C0 44 00 10 01 00 00 0000 00 00 00 00 00 00 00 4C 04 00 0028 00 00 00 24 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 00EE 06 00 00 00 00 00 00 C6 00 00 0000 00 00 00 B4 07 00 00 00 00 00 0021 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
348,2021 Apr 14,04:46:30.505, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 320
TB ReTx Bytes= 0
Num MCS= 32
Num PRB= 20
PHR= 62
Total Power= 0
Num New TX TB= 5
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 5
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 AD 16 54 38 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 40 01 00 0000 00 00 00 00 00 00 00 00 00 00 0020 00 00 00 00 00 00 00 14 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 05 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 05 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
349,2021 Apr 14,04:46:30.510, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1110
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1110|40|36| 4|28| 0| 0|1774| 198|1972|33|1203| 10.00|","112
","  70 00 88 B8 6A 16 58 38 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 60 45 00 10 01 00 00 0000 00 00 00 00 00 00 00 56 04 00 0028 00 00 00 24 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 00EE 06 00 00 00 00 00 00 C6 00 00 0000 00 00 00 B4 07 00 00 00 00 00 0021 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
350,2021 Apr 14,04:46:30.510, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 320
TB ReTx Bytes= 0
Num MCS= 32
Num PRB= 20
PHR= 62
Total Power= 0
Num New TX TB= 5
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 5
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 CA 16 58 38 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 40 01 00 0000 00 00 00 00 00 00 00 00 00 00 0020 00 00 00 00 00 00 00 14 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 05 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 05 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
351,2021 Apr 14,04:46:30.511, 0xB885  NR5G MAC DCI Info,"Subscription ID = 1
Misc ID = 0
Major.Minor Version= 2. 5
Log Fields Change BMask= 0
Num Records= 1
Records
 
 | | | |DCI Info|
 | | | | | | | || |DL|
 | | | | | | | ||UL | || | ||TPC| || | ||
 | | | | | | | || | | |  | || |  | | || | |DMRS| | |  || || | ||Command| |PDSCH | | ||
 | | | | | | | || | | |Freq  |UL |Symbol| | |Beta||UL | | |SRS |Precoding| |Seq | | | |Reserved|| ||Bandwidth|Time|TB |TB 1 New |DL|For|PUCCH|Harq|CBG |CBG || | ||
 | |System Time|Num|Carrier| | |Aggregation|Raw DCI |Carrier| | |Hopping||HARQ|PUSCH|SUL|Alloc |BWP|PTRS DMRS|Offset|RB|SCH|DAI|DAI|Resource|Layer|Antenna|Init|SRS|CSI| |MCE |RA| |Pruned|Part |Resource|1|Data |Assignment|Sched|Resource |Feedback|Transmission|Flushing|Transmission|SRS|Carrier|HARQ|
 |#|Slot|Num |Frame|DCI|ID |RNTI Type|DCI Format |Level|Included|Raw DCI[2]|Raw DCI[1]|Raw DCI[0]|ID |NDI|MCS|Flag |RV|ID|TPC|Ind|Index |Ind|Association|Ind |Assignment|Ind|1|2|Indication|Info |Ports|Flag|Request|Request|CBGTI|Enable|Type|Prune Reason MSB |Mask|Indicator|Assignment|MCS|Indicator|Index |PUCCH|Indicator|Timing|Info|Out Info|Config Ind|Request|ID |ID|
 
 |0|10| 30kHz| 10|1|0| C_RNTI| UL_0_0|LEVEL_2| 1|0x02122101|0x10000000|0x00000000|0|0|8|0| 0| 4|1|0| 4|0|0| 0|1060|1|0|0| 0|0|0| 0|0|0|0| 0| 1| NONE|0x00000000| || | || | || | ||","68
","  44 00 85 B8 B6 9D 58 38 C9 97 F2 00 
 ", 05 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 0A 01 0A 00 01 00 00 0000 24 00 00 00 00 00 00 00 00 00 1001 21 12 02 00 04 0A 01 24 04 04 0000 00 80 00 00 00 00 00 
352,2021 Apr 14,04:46:30.515, 0xB883  NR5G MAC UL Physical Channel Schedule Report,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 11
Log Fields Change BMask = 0x0
Num Records= 1
Records
 
 | | | |Carriers|
 | | | | || || |PUCCH Data | ||
 | | | | || ||PUSCH Data | |Per PUCCH Data |SRS Data ||
 | | | | || | || | || | | | | | | Num |Num |Num | || | | | | | ||  ||  ||Num Num  | | | || |Per SRS Data|PRACH Data|
 | | | | || |Dual |DMRS| | || | |DMRS |Antenna| | |DMRS |BetaCode||CSF |CSF |HARQ| |K | | |DMRS |SRS||Freq|Tx|TPC|TPC||DataRB |DMRS|| |Is|  ||HARQ|Num ||UCI |Num |Spatial |Antenna| |Time | |DFT |DFT|Is  || || |Spatial |Antenna|Spatial |SRS| ||ZC|
 | |System Time|Num|Carrier|| |Pol |Is Second |Start |Num|HARQAdd |RB | |RA|Mapping|TB Size|Config |Switch | |RV |PTRS |Offset||BWP |Rate||P1|P2|ACK |Transform|Prime |ZC |Num|Symbol |Res|CB|Hop |Slot|Accum|Accum||Scrambling|DMRS|DMRS|Start||RNTI|CDM |Scrambling||Num|SecondStart |Num|Starting|| |Second|ACK |SR||P1|UCI P2|Relation|Switch | |OCC|I|OCC |OCC|TPC |TPC ||Second |Resource|Resource| |Config|Num|Starting|Num|Relation|Switch |Relation|TPC|Num|Re|Resource|ZC Root |Preamble|Symbol||PRACH |Cyclic|
 |#|Slot|Numerology|Frame|Carrier|ID |RNTI Type |Phychan Bit Mask |Status|Phychan |Symbol|Symbols|ID|MCS |MCS Table |Pos |Start|Num RBs|Type|Type |(bytes)|Type |Indicator|TX Mode|Index|Assoc|Ind |TX Type |Idx |(Q11) |UCI Request Mask|Bits|Bits|Bits|Precoding|Value |Value|CBs|Bitmask|Ind|Size|Flag|Offset|0|1|TPMI|Selection |Ports[0]|Ports[1]|Hop|MOD_TYPE|Value |Groups|Selection |RBG Bitmap|PUCCH|Phychan |PUCCH Format|UCI Request BMask |symbol|Symbols|RB|Num RB|Freq Hopping Flag|Hop RB|Bits|Bits|Reserved|Bits|Bits|Id|Indicator|M0 |Index|DMRS |Length|Index|Accum 0 |Accum 1 |Num SRS |Phychan|Set Id|Id|Res Config Type|Index |Ports|Symbol|Symbols|Type|Indicator|Info|Accum|Hops |Start |Allocation|Seq |Format|Offset|Numerology|Number|Shift |
 
 |0|18| 30kHz| 10|1|0|C_RNTI|PUSCH| 0| 0| 0| 12| 4| 8| 64QAM| 2|0|5| 1| Type A| 80|0|0| SISO|0|0| 0|NEW_TX| 0|1204|NONE| 0| 0| 0|0| 656| 72|1| 0x0244|2| 720| 0| 8|0|0|31|FROM_CFG| 0|15|0|QPSK| 17023| 2| NSCID_0|NA| ||  || | | | || |  || || || || |","80
","  50 00 83 B8 72 16 5C 38 C9 97 F2 00 
 ", 0B 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 12 01 0A 00 01 00 00 0080 00 00 00 80 09 41 00 05 82 02 0000 40 4B 00 00 00 00 00 90 02 24 0144 82 D0 02 08 00 C0 07 0F 20 7F 4272 EB 3D 00 00 00 00 00 
353,2021 Apr 14,04:46:30.515, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1120
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1120|40|36| 4|28| 0| 0|1774| 198|1972|33|1203| 10.00|","112
","  70 00 88 B8 0A 17 5C 38 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 46 00 10 01 00 00 0000 00 00 00 00 00 00 00 60 04 00 0028 00 00 00 24 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 00EE 06 00 00 00 00 00 00 C6 00 00 0000 00 00 00 B4 07 00 00 00 00 00 0021 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
354,2021 Apr 14,04:46:30.515, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 400
TB ReTx Bytes= 0
Num MCS= 40
Num PRB= 25
PHR= 62
Total Power= 0
Num New TX TB= 6
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 6
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 60 17 5C 38 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 90 01 00 0000 00 00 00 00 00 00 00 00 00 00 0028 00 00 00 00 00 00 00 19 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 06 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 06 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
355,2021 Apr 14,04:46:30.519, 0xB885  NR5G MAC DCI Info,"Subscription ID = 1
Misc ID = 0
Major.Minor Version= 2. 5
Log Fields Change BMask= 0
Num Records= 1
Records
 
 | | | |DCI Info|
 | | | | | | | || |DL|
 | | | | | | | ||UL | || | ||TPC| || | ||
 | | | | | | | || | | |  | || |  | | || | |DMRS| | |  || || | ||Command| |PDSCH | | ||
 | | | | | | | || | | |Freq  |UL |Symbol| | |Beta||UL | | |SRS |Precoding| |Seq | | | |Reserved|| ||Bandwidth|Time|TB |TB 1 New |DL|For|PUCCH|Harq|CBG |CBG || | ||
 | |System Time|Num|Carrier| | |Aggregation|Raw DCI |Carrier| | |Hopping||HARQ|PUSCH|SUL|Alloc |BWP|PTRS DMRS|Offset|RB|SCH|DAI|DAI|Resource|Layer|Antenna|Init|SRS|CSI| |MCE |RA| |Pruned|Part |Resource|1|Data |Assignment|Sched|Resource |Feedback|Transmission|Flushing|Transmission|SRS|Carrier|HARQ|
 |#|Slot|Num |Frame|DCI|ID |RNTI Type|DCI Format |Level|Included|Raw DCI[2]|Raw DCI[1]|Raw DCI[0]|ID |NDI|MCS|Flag |RV|ID|TPC|Ind|Index |Ind|Association|Ind |Assignment|Ind|1|2|Indication|Info |Ports|Flag|Request|Request|CBGTI|Enable|Type|Prune Reason MSB |Mask|Indicator|Assignment|MCS|Indicator|Index |PUCCH|Indicator|Timing|Info|Out Info|Config Ind|Request|ID |ID|
 
 |0|10| 30kHz| 11|1|0| C_RNTI| UL_0_0|LEVEL_2| 1|0x02122101|0x50000000|0x00000000|0|0|8|0| 0| 5|1|0| 4|0|0| 0|1060|1|0|0| 0|0|0| 0|0|0|0| 0| 1| NONE|0x00000000| || | || | || | ||","68
","  44 00 85 B8 0E 3C 5F 38 C9 97 F2 00 
 ", 05 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 0A 01 0B 00 01 00 00 0000 24 00 00 00 00 00 00 00 00 00 5001 21 12 02 00 84 0A 01 24 04 04 0000 00 80 00 00 00 00 00 
356,2021 Apr 14,04:46:30.520, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1130
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1130|40|36| 4|28| 0| 0|1774| 198|1972|33|1203| 10.00|","112
","  70 00 88 B8 5B 16 60 38 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 A0 46 00 10 01 00 00 0000 00 00 00 00 00 00 00 6A 04 00 0028 00 00 00 24 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 00EE 06 00 00 00 00 00 00 C6 00 00 0000 00 00 00 B4 07 00 00 00 00 00 0021 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
357,2021 Apr 14,04:46:30.520, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 400
TB ReTx Bytes= 0
Num MCS= 40
Num PRB= 25
PHR= 62
Total Power= 0
Num New TX TB= 6
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 6
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 BC 16 60 38 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 90 01 00 0000 00 00 00 00 00 00 00 00 00 00 0028 00 00 00 00 00 00 00 19 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 06 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 06 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
358,2021 Apr 14,04:46:30.521, 0xB857  NR5G L2 DL DATA PDU,"Subscription ID = 1
Misc ID = 0
Version = 6
Common State Cfg
 Num TB = 1
 Last Processed TS= 0
 Num LCID = 1
 Reason = 0
 RB Config

| || | |RLC State var|
| RLC ||RLC||PDCP|| ||Rx Next 
| SN|RLC SN|RB |RB|SN|PDCP SN |PDCP State Var ||Status|Rx Highest|Rx Next |
|#|LCID|RLC Mode|Bits|Length|Index|Type|Bits|Length|Rx Next |Next IPA|Rx Next |Trigger |Status|Highest |

|0| 1|AM| 1|12|1| SRB| 0|12| 1| 0| 1| 0| 1| 1|

TB Data Agg
 
 | | |Combined Headers|
 | | ||RLC PDU Header|
 | | | |Subheader 4 |Subheader 5 |Subheader 6| |Subheader 8 |Subheader 9|PDCP PDU Header 
 | |TB Common Info Subheader 2 |Subheader 3| | |SOSO| | ||SN|Subheader 7| | ||SN|SO|| SO| |Subheader 2|Subheader 3|Subheader 4 
 | ||System Time|Num | |TB|Num Logged|MAC PDU Header|| |SN 6||SN 12 | | |16||SN 12 |16|DC | ||12|DC | DC | ||12|16|| 16| ||SN 12 ||SN 18 ||PDU||Poll|
 |#|TB Size |Slot|Frame |Subheaders|CA ID|Path|Subheaders|LCID|Fill|L8 |L16 |SI|SI |Bit |SI|Bits|SI |SN |Bits|SI|Bits|Bits|Bit|P|SI|Bits|Bit|P|SI|SN 18 Bits|Bit|P|SI|Bits|Bits|DC|P|SI|SN 18 Bits|Bits|SN 12 Bits |DC Bit|Bits|DC Bit|Bits|DC Bit|Type |Mask|Bit |
 
 |0|38| 7| 7| 1|0|IU| 1| 1| 0| 36 | | ||1|1| 0| 1| |  | || | || 0|0| 0| 0|","80
","  50 00 57 B8 1E 9F 60 38 C9 97 F2 00 
 ", 06 00 00 00 01 00 00 00 00 00 01 0001 A5 10 01 01 00 00 00 00 00 00 0001 00 00 00 00 00 00 00 01 00 00 0001 00 00 00 26 00 00 00 07 00 07 0001 00 00 00 01 00 00 00 01 24 C0 0100 01 2E 83 2F C0 73 00 
